0.000000	-0.456031
0.001000	-0.455303
0.002000	-0.454573
0.003000	-0.453842
0.004000	-0.453110
0.005000	-0.452377
0.006000	-0.451641
0.007000	-0.450905
0.008000	-0.450167
0.009000	-0.449428
0.010000	-0.448688
0.011000	-0.447946
0.012000	-0.447202
0.013000	-0.446458
0.014000	-0.445712
0.015000	-0.444964
0.016000	-0.444215
0.017000	-0.443465
0.018000	-0.442713
0.019000	-0.441960
0.020000	-0.441205
0.021000	-0.440449
0.022000	-0.439692
0.023000	-0.438933
0.024000	-0.438173
0.025000	-0.437411
0.026000	-0.436648
0.027000	-0.435883
0.028000	-0.435117
0.029000	-0.434349
0.030000	-0.433580
0.031000	-0.432810
0.032000	-0.432038
0.033000	-0.431264
0.034000	-0.430489
0.035000	-0.429713
0.036000	-0.428935
0.037000	-0.428155
0.038000	-0.427374
0.039000	-0.426592
0.040000	-0.425808
0.041000	-0.425023
0.042000	-0.424236
0.043000	-0.423447
0.044000	-0.422657
0.045000	-0.421866
0.046000	-0.421073
0.047000	-0.420278
0.048000	-0.419482
0.049000	-0.418684
0.050000	-0.417885
0.051000	-0.417084
0.052000	-0.416282
0.053000	-0.415478
0.054000	-0.414673
0.055000	-0.413865
0.056000	-0.413057
0.057000	-0.412247
0.058000	-0.411435
0.059000	-0.410621
0.060000	-0.409806
0.061000	-0.408990
0.062000	-0.408172
0.063000	-0.407352
0.064000	-0.406530
0.065000	-0.405707
0.066000	-0.404883
0.067000	-0.404056
0.068000	-0.403228
0.069000	-0.402399
0.070000	-0.401568
0.071000	-0.400735
0.072000	-0.399900
0.073000	-0.399064
0.074000	-0.398226
0.075000	-0.397387
0.076000	-0.396545
0.077000	-0.395703
0.078000	-0.394858
0.079000	-0.394012
0.080000	-0.393164
0.081000	-0.392314
0.082000	-0.391463
0.083000	-0.390610
0.084000	-0.389755
0.085000	-0.388899
0.086000	-0.388040
0.087000	-0.387180
0.088000	-0.386319
0.089000	-0.385455
0.090000	-0.384590
0.091000	-0.383723
0.092000	-0.382854
0.093000	-0.381984
0.094000	-0.381112
0.095000	-0.380238
0.096000	-0.379362
0.097000	-0.378484
0.098000	-0.377605
0.099000	-0.376724
0.100000	-0.375841
0.101000	-0.374956
0.102000	-0.374070
0.103000	-0.373181
0.104000	-0.372291
0.105000	-0.371399
0.106000	-0.370505
0.107000	-0.369610
0.108000	-0.368712
0.109000	-0.367813
0.110000	-0.366911
0.111000	-0.366008
0.112000	-0.365103
0.113000	-0.364197
0.114000	-0.363288
0.115000	-0.362377
0.116000	-0.361465
0.117000	-0.360550
0.118000	-0.359634
0.119000	-0.358716
0.120000	-0.357796
0.121000	-0.356874
0.122000	-0.355950
0.123000	-0.355024
0.124000	-0.354096
0.125000	-0.353166
0.126000	-0.352234
0.127000	-0.351301
0.128000	-0.350365
0.129000	-0.349427
0.130000	-0.348488
0.131000	-0.347546
0.132000	-0.346602
0.133000	-0.345657
0.134000	-0.344709
0.135000	-0.343760
0.136000	-0.342808
0.137000	-0.341854
0.138000	-0.340899
0.139000	-0.339941
0.140000	-0.338981
0.141000	-0.338020
0.142000	-0.337056
0.143000	-0.336090
0.144000	-0.335122
0.145000	-0.334152
0.146000	-0.333180
0.147000	-0.332206
0.148000	-0.331229
0.149000	-0.330251
0.150000	-0.329270
0.151000	-0.328288
0.152000	-0.327303
0.153000	-0.326316
0.154000	-0.325327
0.155000	-0.324336
0.156000	-0.323343
0.157000	-0.322347
0.158000	-0.321350
0.159000	-0.320350
0.160000	-0.319348
0.161000	-0.318344
0.162000	-0.317338
0.163000	-0.316329
0.164000	-0.315319
0.165000	-0.314306
0.166000	-0.313290
0.167000	-0.312273
0.168000	-0.311253
0.169000	-0.310232
0.170000	-0.309208
0.171000	-0.308181
0.172000	-0.307153
0.173000	-0.306122
0.174000	-0.305089
0.175000	-0.304053
0.176000	-0.303015
0.177000	-0.301975
0.178000	-0.300933
0.179000	-0.299888
0.180000	-0.298841
0.181000	-0.297792
0.182000	-0.296740
0.183000	-0.295686
0.184000	-0.294630
0.185000	-0.293571
0.186000	-0.292510
0.187000	-0.291447
0.188000	-0.290381
0.189000	-0.289313
0.190000	-0.288242
0.191000	-0.287169
0.192000	-0.286093
0.193000	-0.285015
0.194000	-0.283935
0.195000	-0.282852
0.196000	-0.281767
0.197000	-0.280679
0.198000	-0.279589
0.199000	-0.278497
0.200000	-0.277401
0.201000	-0.276304
0.202000	-0.275204
0.203000	-0.274101
0.204000	-0.272996
0.205000	-0.271888
0.206000	-0.270778
0.207000	-0.269665
0.208000	-0.268550
0.209000	-0.267432
0.210000	-0.266311
0.211000	-0.265188
0.212000	-0.264063
0.213000	-0.262934
0.214000	-0.261804
0.215000	-0.260670
0.216000	-0.259534
0.217000	-0.258395
0.218000	-0.257254
0.219000	-0.256110
0.220000	-0.254963
0.221000	-0.253814
0.222000	-0.252662
0.223000	-0.251507
0.224000	-0.250350
0.225000	-0.249189
0.226000	-0.248027
0.227000	-0.246861
0.228000	-0.245693
0.229000	-0.244522
0.230000	-0.243348
0.231000	-0.242171
0.232000	-0.240992
0.233000	-0.239810
0.234000	-0.238625
0.235000	-0.237437
0.236000	-0.236246
0.237000	-0.235053
0.238000	-0.233857
0.239000	-0.232657
0.240000	-0.231455
0.241000	-0.230251
0.242000	-0.229043
0.243000	-0.227832
0.244000	-0.226619
0.245000	-0.225402
0.246000	-0.224183
0.247000	-0.222961
0.248000	-0.221736
0.249000	-0.220507
0.250000	-0.219276
0.251000	-0.218042
0.252000	-0.216805
0.253000	-0.215565
0.254000	-0.214322
0.255000	-0.213076
0.256000	-0.211827
0.257000	-0.210575
0.258000	-0.209320
0.259000	-0.208061
0.260000	-0.206800
0.261000	-0.205536
0.262000	-0.204268
0.263000	-0.202997
0.264000	-0.201724
0.265000	-0.200447
0.266000	-0.199167
0.267000	-0.197884
0.268000	-0.196597
0.269000	-0.195308
0.270000	-0.194015
0.271000	-0.192719
0.272000	-0.191420
0.273000	-0.190118
0.274000	-0.188812
0.275000	-0.187504
0.276000	-0.186192
0.277000	-0.184876
0.278000	-0.183558
0.279000	-0.182236
0.280000	-0.180910
0.281000	-0.179582
0.282000	-0.178250
0.283000	-0.176915
0.284000	-0.175576
0.285000	-0.174234
0.286000	-0.172889
0.287000	-0.171540
0.288000	-0.170188
0.289000	-0.168833
0.290000	-0.167474
0.291000	-0.166111
0.292000	-0.164745
0.293000	-0.163376
0.294000	-0.162003
0.295000	-0.160627
0.296000	-0.159247
0.297000	-0.157864
0.298000	-0.156477
0.299000	-0.155086
0.300000	-0.153692
0.301000	-0.152295
0.302000	-0.150893
0.303000	-0.149489
0.304000	-0.148080
0.305000	-0.146668
0.306000	-0.145252
0.307000	-0.143833
0.308000	-0.142410
0.309000	-0.140983
0.310000	-0.139553
0.311000	-0.138118
0.312000	-0.136680
0.313000	-0.135239
0.314000	-0.133793
0.315000	-0.132344
0.316000	-0.130891
0.317000	-0.129434
0.318000	-0.127973
0.319000	-0.126509
0.320000	-0.125040
0.321000	-0.123568
0.322000	-0.122092
0.323000	-0.120612
0.324000	-0.119128
0.325000	-0.117640
0.326000	-0.116148
0.327000	-0.114652
0.328000	-0.113153
0.329000	-0.111649
0.330000	-0.110141
0.331000	-0.108629
0.332000	-0.107113
0.333000	-0.105593
0.334000	-0.104069
0.335000	-0.102541
0.336000	-0.101009
0.337000	-0.099473
0.338000	-0.097932
0.339000	-0.096388
0.340000	-0.094839
0.341000	-0.093286
0.342000	-0.091728
0.343000	-0.090167
0.344000	-0.088601
0.345000	-0.087031
0.346000	-0.085457
0.347000	-0.083878
0.348000	-0.082296
0.349000	-0.080708
0.350000	-0.079117
0.351000	-0.077521
0.352000	-0.075921
0.353000	-0.074316
0.354000	-0.072707
0.355000	-0.071093
0.356000	-0.069475
0.357000	-0.067853
0.358000	-0.066226
0.359000	-0.064594
0.360000	-0.062958
0.361000	-0.061317
0.362000	-0.059672
0.363000	-0.058022
0.364000	-0.056368
0.365000	-0.054709
0.366000	-0.053045
0.367000	-0.051377
0.368000	-0.049704
0.369000	-0.048026
0.370000	-0.046344
0.371000	-0.044657
0.372000	-0.042965
0.373000	-0.041268
0.374000	-0.039566
0.375000	-0.037860
0.376000	-0.036148
0.377000	-0.034432
0.378000	-0.032711
0.379000	-0.030985
0.380000	-0.029254
0.381000	-0.027519
0.382000	-0.025778
0.383000	-0.024032
0.384000	-0.022281
